START_DATE,END_DATE,START_TIME,END_TIME,RIDE_DURATION_IN_MINS,CATEGORY,START,STOP,MILES,PURPOSE
20-12-2016,20-12-2016,16:56:00,17:07:00,11,Business,Islamabad,Islamabad,1.4,"Errand/Supplies"
20-12-2016,20-12-2016,18:47:00,19:21:00,34,Business,Islamabad,Unknown Location,10.3,"Customer Visit"
21-12-2016,21-12-2016,10:14:00,10:30:00,16,Business,Unknown Location,Islamabad,4.9,"Errand/Supplies"
21-12-2016,21-12-2016,11:35:00,11:49:00,14,Business,Islamabad,Unknown Location,3.5,"Meal/Entertain"
21-12-2016,21-12-2016,15:55:00,16:05:00,10,Business,Unknown Location,Islamabad,2.1,"Errand/Supplies"
21-12-2016,21-12-2016,17:45:00,17:54:00,9,Business,Islamabad,Islamabad,2.1,"Meeting"
21-12-2016,21-12-2016,17:59:00,18:31:00,32,Business,Islamabad,Unknown Location,7.2,"Customer Visit"
21-12-2016,21-12-2016,19:49:00,20:35:00,46,Business,Unknown Location,Rawalpindi,12,"Meeting"
21-12-2016,21-12-2016,20:56:00,23:42:00,166,Business,Rawalpindi,Unknown Location,103,"Meeting"
22-12-2016,22-12-2016,19:04:00,19:50:00,46,Business,Unknown Location,Lahore,14,"Meeting"
22-12-2016,22-12-2016,21:41:00,21:53:00,12,Business,Lahore,Lahore,2.1,"Meal/Entertain"
22-12-2016,22-12-2016,23:27:00,23:32:00,5,Business,Lahore,Lahore,2.1,"Customer Visit"
23-12-2016,23-12-2016,09:21:00,09:41:00,20,Business,Lahore,Lahore,3,"Meeting"
23-12-2016,23-12-2016,11:33:00,11:58:00,25,Business,Lahore,Unknown Location,6.2,"Meeting"
23-12-2016,23-12-2016,17:34:00,18:27:00,53,Business,Unknown Location,Lahore,7.1,"Meal/Entertain"
24-12-2016,24-12-2016,07:43:00,08:04:00,21,Business,Lahore,Unknown Location,6.3,"Meal/Entertain"
24-12-2016,24-12-2016,09:19:00,09:55:00,36,Business,Unknown Location,Lahore,10.7,"Meal/Entertain"
24-12-2016,24-12-2016,10:34:00,10:53:00,19,Business,Lahore,Lahore,5.3,"Meal/Entertain"
24-12-2016,24-12-2016,12:51:00,12:53:00,2,Business,Lahore,Lahore,1.6,"Errand/Supplies"
24-12-2016,24-12-2016,13:08:00,13:29:00,21,Business,Lahore,Lahore,3.6,"Errand/Supplies"
24-12-2016,24-12-2016,17:12:00,17:27:00,15,Business,Lahore,Lahore,1.7,"Errand/Supplies"
24-12-2016,24-12-2016,19:12:00,19:27:00,15,Business,Lahore,Lahore,2.9,"Meal/Entertain"
24-12-2016,24-12-2016,22:04:00,22:09:00,5,Business,Lahore,Lahore,0.6,"Errand/Supplies"
25-12-2016,25-12-2016,00:10:00,00:14:00,4,Business,Lahore,Lahore,0.6,"Errand/Supplies"
25-12-2016,25-12-2016,19:15:00,19:26:00,11,Business,Lahore,Lahore,2.3,"Meal/Entertain"
25-12-2016,25-12-2016,21:58:00,22:04:00,6,Business,Lahore,Lahore,2.3,"Meal/Entertain"
26-12-2016,26-12-2016,08:30:00,08:41:00,11,Business,Lahore,Lahore,3.2,"Meal/Entertain"
26-12-2016,26-12-2016,09:05:00,09:19:00,14,Business,Lahore,Lahore,6.2,"Customer Visit"
26-12-2016,26-12-2016,10:15:00,10:36:00,21,Business,Lahore,Lahore,7.7,"Customer Visit"
26-12-2016,26-12-2016,11:29:00,11:42:00,13,Business,Lahore,Lahore,3.8,"Customer Visit"
26-12-2016,26-12-2016,13:09:00,13:43:00,34,Business,Lahore,Unknown Location,7.9,"Meeting"
27-12-2016,27-12-2016,07:02:00,07:14:00,12,Business,Karachi,Karachi,4.9,"Temporary Site"
27-12-2016,27-12-2016,08:37:00,08:59:00,22,Business,Karachi,Karachi,5,"Meal/Entertain"
27-12-2016,27-12-2016,12:53:00,12:57:00,4,Business,Karachi,Karachi,0.6,"Meal/Entertain"
27-12-2016,27-12-2016,14:49:00,15:03:00,14,Business,Karachi,Unknown Location,3.1,"Customer Visit"
27-12-2016,27-12-2016,16:34:00,16:58:00,24,Business,Unknown Location,Karachi,7.9,"Meeting"
27-12-2016,27-12-2016,19:19:00,19:50:00,31,Business,Karachi,Karachi,5.5,"Customer Visit"
28-12-2016,28-12-2016,08:34:00,09:06:00,32,Business,Karachi,Unknown Location,10.3,"Meal/Entertain"
28-12-2016,28-12-2016,11:42:00,12:12:00,30,Business,Unknown Location,Karachi,10.4,"Errand/Supplies"
28-12-2016,28-12-2016,13:53:00,14:01:00,8,Business,Karachi,Karachi,2,"Errand/Supplies"
28-12-2016,28-12-2016,15:04:00,15:39:00,35,Business,Karachi,Unknown Location,8.5,"Meal/Entertain"
28-12-2016,28-12-2016,17:02:00,17:16:00,14,Business,Unknown Location,Karachi,4.4,"Errand/Supplies"
28-12-2016,28-12-2016,18:33:00,18:56:00,23,Business,Karachi,Karachi,3.8,"Errand/Supplies"
28-12-2016,28-12-2016,22:44:00,23:18:00,34,Business,Karachi,Karachi,5.1,"Errand/Supplies"
29-12-2016,29-12-2016,00:49:00,01:06:00,17,Business,Karachi,Karachi,3.8,"Errand/Supplies"
29-12-2016,29-12-2016,09:44:00,10:07:00,23,Business,Karachi,Unknown Location,11.6,"Meal/Entertain"
29-12-2016,29-12-2016,11:28:00,12:00:00,32,Business,Unknown Location,Karachi,11.9,"Meal/Entertain"
29-12-2016,29-12-2016,12:25:00,12:33:00,8,Business,Karachi,Karachi,1.4,"Errand/Supplies"
29-12-2016,29-12-2016,13:17:00,13:24:00,7,Business,Karachi,Karachi,1.1,"Errand/Supplies"
29-12-2016,29-12-2016,13:56:00,14:11:00,15,Business,Karachi,Karachi,4.1,"Airport/Travel"
29-12-2016,29-12-2016,14:42:00,14:58:00,16,Business,Karachi,Karachi,6.1,"Between Offices"
29-12-2016,29-12-2016,15:05:00,15:16:00,11,Business,Karachi,Karachi,1.3,"Errand/Supplies"
29-12-2016,29-12-2016,18:59:00,19:14:00,15,Business,Karachi,Unknown Location,3,"Meal/Entertain"
29-12-2016,29-12-2016,19:50:00,20:10:00,20,Business,Unknown Location,Karachi,4.1,"Customer Visit"
29-12-2016,29-12-2016,20:15:00,20:45:00,30,Business,Karachi,Karachi,7.2,"Meeting"
29-12-2016,29-12-2016,20:53:00,21:42:00,49,Business,Karachi,Unknown Location,6.4,"Not Defined
"
29-12-2016,29-12-2016,23:14:00,23:47:00,33,Business,Unknown Location,Karachi,12.9,"Meeting"
30-12-2016,30-12-2016,10:15:00,10:33:00,18,Business,Karachi,Karachi,2.8,"Errand/Supplies"
30-12-2016,30-12-2016,11:31:00,11:56:00,25,Business,Karachi,Karachi,2.9,"Errand/Supplies"
30-12-2016,30-12-2016,15:41:00,16:03:00,22,Business,Karachi,Karachi,4.6,"Errand/Supplies"
30-12-2016,30-12-2016,16:45:00,17:08:00,23,Business,Karachi,Karachi,4.6,"Meeting"
30-12-2016,30-12-2016,23:06:00,23:10:00,4,Business,Karachi,Karachi,0.8,"Customer Visit"
31-12-2016,31-12-2016,01:07:00,01:14:00,7,Business,Karachi,Karachi,0.7,"Meeting"
31-12-2016,31-12-2016,13:24:00,13:42:00,18,Business,Karachi,Unknown Location,3.9,"Temporary Site"
31-12-2016,31-12-2016,21:32:00,21:50:00,18,Business,Katunayake,Gampaha,6.4,"Temporary Site"
31-12-2016,31-12-2016,22:08:00,23:51:00,103,Business,Gampaha,Ilukwatta,48.2,"Temporary Site"
